opeid,name,address,city,state,zip,number_of_defaults,number_of_loans,default_rate
1292,SOLANO COMMUNITY COLLEGE                                         ,4000 SUISUN VALLEY ROAD                           ,FAIRFIELD           ,CA,94534,110,389,28.2
1293,VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA                       ,55 FAIR DRIVE                                     ,COSTA MESA          ,CA,92626,30,673,4.4
1294,SOUTHWESTERN COMMUNITY COLLEGE DISTRICT                          ,900 OTAY LAKES ROAD                               ,CHULA VISTA         ,CA,91910,46,293,15.6
1295,SOUTHWESTERN LAW SCHOOL                                          ,3050 WILSHIRE BOULEVARD                           ,LOS ANGELES         ,CA,90010,8,352,2.2
1296,DOMINICAN SCHOOL OF PHILOSOPHY AND THEOLOGY                      ,2301 VINE STREET                                  ,BERKELEY            ,CA,94708,1,29,3.4
1302,SAINT MARY'S COLLEGE OF CALIFORNIA                               ,1928 SAINT MARY'S ROAD                            ,MORAGA              ,CA,94556,40,1009,3.9
1305,STANFORD UNIVERSITY                                              ,1 STANFORD UNIVERSITY                             ,STANFORD            ,CA,94305,11,1281,0.8
1307,FRESNO CITY COLLEGE                                              ,1101 EAST UNIVERSITY AVENUE                       ,FRESNO              ,CA,93741,283,953,29.6
1308,REEDLEY COLLEGE                                                  ,995 NORTH REED AVENUE                             ,REEDLEY             ,CA,93654,80,343,23.3
1312,"UNIVERSITY OF CALIFORNIA, BERKELEY                               ",200 CALIFORNIA HALL                               ,BERKELEY            ,CA,94720,157,5273,2.9
1313,"UNIVERSITY OF CALIFORNIA, DAVIS                                  ",ONE SHIELDS AVENUE                                ,DAVIS               ,CA,95616,154,5610,2.7
1314,"UNIVERSITY OF CALIFORNIA, IRVINE                                 ",501 ALDRICH HALL                                  ,IRVINE              ,CA,92697,102,4346,2.3
1315,"UNIVERSITY OF CALIFORNIA, LOS ANGELES                            ",405 HILGARD AVENUE                                ,LOS ANGELES         ,CA,90095,105,6615,1.5
1316,"UNIVERSITY OF CALIFORNIA, RIVERSIDE                              ",900 UNIVERSITY AVENUE                             ,RIVERSIDE           ,CA,92521,161,3733,4.3
1317,"UNIVERSITY OF CALIFORNIA, SAN DIEGO                              ",9500 GILMAN DRIVE                  SUITE #0013 - 4,LA JOLLA            ,CA,92093,129,5112,2.5
1319,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO                          ","550 16TH STREET, 7TH FLOOR                        ",SAN FRANCISCO       ,CA,94143,5,695,0.7
1320,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA                          ",5221 CHEADLE HALL                                 ,SANTA BARBARA       ,CA,93106,148,3681,4
1321,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ                             ",1156 HIGH STREET                                  ,SANTA CRUZ          ,CA,95064,109,3125,3.4
1322,UNIVERSITY OF REDLANDS                                           ,1200 EAST COLTON AVENUE                           ,REDLANDS            ,CA,92373,41,1351,3
1325,UNIVERSITY OF SAN FRANCISCO                                      ,2130 FULTON STREET                                ,SAN FRANCISCO       ,CA,94117,63,2316,2.7
1326,SANTA CLARA UNIVERSITY                                           ,500 EL CAMINO REAL                                ,SANTA CLARA         ,CA,95053,31,1373,2.2
1328,UNIVERSITY OF SOUTHERN CALIFORNIA                                ,UNIVERSITY PARK CAMPUS                            ,LOS ANGELES         ,CA,90089,89,6900,1.2
1329,UNIVERSITY OF THE PACIFIC                                        ,3601 PACIFIC AVENUE                               ,STOCKTON            ,CA,95211,57,1687,3.3
1334,VENTURA COLLEGE                                                  ,4667 TELEGRAPH ROAD                               ,VENTURA             ,CA,93003,74,406,18.2
1335,VICTOR VALLEY COMMUNITY COLLEGE                                  ,18422 BEAR VALLEY ROAD                            ,VICTORVILLE         ,CA,92395,195,858,22.7
1338,WEST VALLEY COLLEGE                                              ,14000 FRUITVALE AVENUE                            ,SARATOGA            ,CA,95070,21,117,17.9
1339,CORBAN UNIVERSITY                                                ,5000 DEER PARK DRIVE SOUTH EAST                   ,SALEM               ,OR,97317,10,389,2.5
1341,WESTMONT COLLEGE                                                 ,955 LA PAZ ROAD                                   ,SANTA BARBARA       ,CA,93108,5,310,1.6
1342,WHITTIER COLLEGE                                                 ,13406 EAST PHILADELPHIA STREET                    ,WHITTIER            ,CA,90608,25,570,4.3
1343,WOODBURY UNIVERSITY                                              ,7500 NORTH GLENOAKS BOULEVARD                     ,BURBANK             ,CA,91504,34,435,7.8
1344,YUBA COLLEGE                                                     ,2088 NORTH BEALE ROAD                             ,MARYSVILLE          ,CA,95901,72,280,25.7
1345,ADAMS STATE UNIVERSITY                                           ,208 EDGEMONT BOULEVARD                            ,ALAMOSA             ,CO,81102,111,1183,9.3
1346,ARAPAHOE COMMUNITY COLLEGE                                       ,5900 SOUTH SANTA FE DRIVE                         ,LITTLETON           ,CO,80160,364,2523,14.4
1347,COLORADO COLLEGE                                                 ,14 EAST CACHE LA POUDRE                           ,COLORADO SPRINGS    ,CO,80903,2,215,0.9
1348,COLORADO SCHOOL OF MINES                                         ,1500 ILLINOIS STREET                              ,GOLDEN              ,CO,80401,6,683,0.8
1349,UNIVERSITY OF NORTHERN COLORADO                                  ,501 20TH STREET                                   ,GREELEY             ,CO,80639,152,3069,4.9
1350,COLORADO STATE UNIVERSITY                                        ,102 ADMINISTRATION BUILDING                       ,FORT COLLINS        ,CO,80523,151,5306,2.8
1352,DENVER SEMINARY                                                  ,6399 SOUTH SANTA FE DRIVE                         ,LITTLETON           ,CO,80120,0,214,0
1353,FORT LEWIS COLLEGE                                               ,1000 RIM DRIVE                                    ,DURANGO             ,CO,81301,77,915,8.4
1354,ILIFF SCHOOL OF THEOLOGY                                         ,2201 SOUTH UNIVERSITY BOULEVARD                   ,DENVER              ,CO,80210,0,60,0
1355,LAMAR COMMUNITY COLLEGE                                          ,2401 SOUTH MAIN                                   ,LAMAR               ,CO,81052,38,255,14.9
1358,COLORADO MESA UNIVERSITY                                         ,1100 NORTH AVENUE                                 ,GRAND JUNCTION      ,CO,81501,355,2469,14.3
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE                          ,500 KENNEDY DRIVE                                 ,RANGELY             ,CO,81648,49,241,20.3
1360,METROPOLITAN STATE UNIVERSITY OF DENVER                          ,890 AURARIA PARKWAY                               ,DENVER              ,CO,80204,668,6573,10.1
1361,NORTHEASTERN JUNIOR COLLEGE                                      ,100 COLLEGE AVENUE                                ,STERLING            ,CO,80751,100,525,19
1362,OTERO JUNIOR COLLEGE                                             ,1802 COLORADO AVENUE                              ,LA JUNTA            ,CO,81050,96,452,21.2
1363,REGIS UNIVERSITY                                                 ,3333 REGIS BOULEVARD                              ,DENVER              ,CO,80221,75,3025,2.4
1365,COLORADO STATE UNIVERSITY-PUEBLO                                 ,2200 BONFORTE BOULEVARD                           ,PUEBLO              ,CO,81001,200,2185,9.1
1368,TRINIDAD STATE JUNIOR COLLEGE                                    ,600 PROSPECT STREET                               ,TRINIDAD            ,CO,81082,78,385,20.2
1370,UNIVERSITY OF COLORADO BOULDER                                   ,REGENT ADMINSTRATIVE CENTER 175    77 UCB         ,BOULDER             ,CO,80309,133,4774,2.7
1371,UNIVERSITY OF DENVER                                             ,UNIVERSITY PARK CAMPUS             2199 SOUTH UNIV,DENVER              ,CO,80208,42,2916,1.4
1372,WESTERN STATE COLORADO UNIVERSITY                                ,600 N. ADAMS STREET                TAYLOR HALL    ,GUNNISON            ,CO,81231,31,555,5.5
1374,ALBERTUS MAGNUS COLLEGE                                          ,700 PROSPECT STREET                               ,NEW HAVEN           ,CT,6511,47,699,6.7
1378,CENTRAL CONNECTICUT STATE UNIVERSITY                             ,1615 STANLEY STREET                               ,NEW BRITAIN         ,CT,6050,108,2664,4
1379,CONNECTICUT COLLEGE                                              ,270 MOHEGAN AVENUE                                ,NEW LONDON          ,CT,6320,4,267,1.4
1380,WESTERN CONNECTICUT STATE UNIVERSITY                             ,181 WHITE STREET                                  ,DANBURY             ,CT,6810,99,1443,6.8
1385,FAIRFIELD UNIVERSITY                                             ,1073 NORTH BENSON ROAD                            ,FAIRFIELD           ,CT,6824,14,778,1.7
1387,HARTFORD SEMINARY                                                ,77 SHERMAN STREET                                 ,HARTFORD            ,CT,6105,0,14,0
1389,HOLY APOSTLES COLLEGE & SEMINARY                                 ,33 PROSPECT HILL ROAD                             ,CROMWELL            ,CT,6416,1,61,1.6
1392,MANCHESTER COMMUNITY COLLEGE                                     ,GREAT PATH                                        ,MANCHESTER          ,CT,6045,7,107,6.5
1393,MITCHELL COLLEGE                                                 ,437 PEQUOT AVENUE                                 ,NEW LONDON          ,CT,6320,34,287,11.8
1397,UNIVERSITY OF NEW HAVEN                                          ,300 BOSTON POST ROAD                              ,WEST HAVEN          ,CT,6516,47,1769,2.6
1398,NORTHWESTERN CONNECTICUT COMMUNITY COLLEGE                       ,PARK PLACE EAST                                   ,WINSTED             ,CT,6098,4,66,6
1399,NORWALK COMMUNITY COLLEGE                                        ,188 RICHARDS AVENUE                               ,NORWALK             ,CT,6854,1,33,3
1401,POST UNIVERSITY                                                  ,800 COUNTRY CLUB ROAD                             ,WATERBURY           ,CT,6723,312,2364,13.1
1402,QUINNIPIAC UNIVERSITY                                            ,275 MOUNT CARMEL AVENUE                           ,HAMDEN              ,CT,6518,21,1766,1.1
1403,SACRED HEART UNIVERSITY                                          ,5151 PARK AVENUE                                  ,FAIRFIELD           ,CT,6825,42,1444,2.9
1406,SOUTHERN CONNECTICUT STATE UNIVERSITY                            ,501 CRESCENT STREET                               ,NEW HAVEN           ,CT,6515,126,3112,4
1409,UNIVERSITY OF SAINT JOSEPH                                       ,1678 ASYLUM AVENUE                                ,WEST HARTFORD       ,CT,6117,38,647,5.8
1414,TRINITY COLLEGE                                                  ,300 SUMMIT STREET                                 ,HARTFORD            ,CT,6106,4,248,1.6
1416,UNIVERSITY OF BRIDGEPORT                                         ,126 PARK AVENUE                                   ,BRIDGEPORT          ,CT,6601,100,1124,8.8
1417,UNIVERSITY OF CONNECTICUT                                        ,352 MANSFIELD ROAD                                ,STORRS              ,CT,6269,148,5394,2.7
1422,UNIVERSITY OF HARTFORD                                           ,200 BLOOMFIELD AVENUE                             ,WEST HARTFORD       ,CT,6117,75,1758,4.2
1424,WESLEYAN UNIVERSITY                                              ,237 HIGH STREET                                   ,MIDDLETOWN          ,CT,6459,4,414,0.9
1425,EASTERN CONNECTICUT STATE UNIVERSITY                             ,83 WINDHAM STREET                                 ,WILLIMANTIC         ,CT,6226,59,1388,4.2
1426,YALE UNIVERSITY                                                  ,105 WALL STREET                                   ,NEW HAVEN           ,CT,6520,9,1312,0.6
1428,DELAWARE STATE UNIVERSITY                                        ,1200 NORTH DUPONT HIGHWAY                         ,DOVER               ,DE,19901,142,1184,11.9
1429,GOLDEY-BEACOM COLLEGE                                            ,4701 LIMESTONE ROAD                               ,WILMINGTON          ,DE,19808,19,223,8.5
